id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
954025,Mr. President,,en,Fictitious presidential debate between a Black senator and George W. Bush.,0.6,,2007-09-15,0.0,0.0,8.0,Released,A single word can save your soul.,0.0,0.0,Joshua Wolf Coleman-Lora Martinez-Cunningham-Nichole Tienda-Teresa Huang-Jessica Jaques-Joe Hernandez-Kolski,,/kDENiwWfimUSzYdCO5XHpcw40N1.jpg,,
894286,Vanka the Steward,,ru,,0.6,Khanzhonkov,1909-09-14,0.0,0.0,0.0,Released,,0.0,0.0,Vasili Stepanov-Lyubov Varyagina-Andrey Gromov-Aleksandra Goncharova,,,,
911789,The Dead Line,Western,en,A 1919 Western.,0.6,Capital Film Company,1919-01-01,0.0,0.0,0.0,Released,,0.0,0.0,Neal Hart,,/pU09Vy5FrWVNQ2WrYBlv28D5rde.jpg,,
704877,Brulee,,en,Hinako is a serial arsonist. Minako has a secret. Identical twin sisters ran away from each other 13 years ago.  They run into each other again when Minako takes their grandmother's ashes from the Kyushu district to the sea. This time they never want to be apart even if its against their destiny.,0.6,,2008-10-25,0.0,0.0,71.0,Released,Brulee,0.0,0.0,,,/k4dMn8myeHw3HQfu8c39d4SwDUr.jpg,,
957755,The End of the Dial,,en,Two folk singers clash,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,Jacob Hightower-Jeff Dernlan,,/lTa2iCSHdG7qn1nw7d2KLRMi1AI.jpg,,
899749,Killer,Action-Crime-Thriller,en,Detective John Hay is told his young son has been kidnapped and he has just 15 minutes to reach him. Forced into a desperate race against time he fights to overcome obstacles the kidnapper has prepared whilst piecing together the identity of his tormentor. In the final moments he is has to face the truth about the role he has played in this deadly game and the impact on his son who will never again see his father with innocent eyes.,0.6,,2012-01-01,0.0,0.0,19.0,Released,,0.0,0.0,Paul McCole-Sam Hynes-Alistair Clark-Aidan Cross-Karen Fraser-Keith Porter-Ross Kelly-Ross Hamilton,short film,/RUJ5jSqczEgHodGM1UUt6yrdgg.jpg,/mjP9ut8GGnERemr27wdBTNSF6E8.jpg,
899447,L'observateur,Thriller,en,A man walking in the woods quickly finds something very interesting to look at.,0.6,,2020-04-01,0.0,0.0,6.0,Released,,0.0,0.0,John Augustin,student film,,,
937829,Bez tváře,Drama,cs,,0.6,,2010-04-18,0.0,0.0,0.0,Released,,0.0,0.0,Jaromír Nosek-Petr Lněnička-Petr Forman-Miroslav Vladyka-Lenka Zahradnická-Susan May Pratt-Miroslav Hanuš-Veronika Jeníková-Jan Hraběta-Marie Majkusová,,,,
858071,Cricket,Horror-Thriller,en,A man wakes from a nightmare only to be haunted by the sounds that inhabit his dreams.,0.6,,2021-04-24,0.0,0.0,17.0,Released,,0.0,0.0,Jayce Bartok-Rodrigo Lopresti-Monica Giordano-Orly Shemesh,,/yTig8TArZ4swGzegBDERUCgRjgY.jpg,,
964325,Elisa Repeats,Drama,fr,A young actress rehearses on stage the play of her mental life. Where is the play where is the reality? The character's real life and the baroque show seem intimately linked in the closed universe of a somewhat seedy theatre. On the advice of her director Elisa ends up breaking her chains by accepting herself as she is. While she sings an opera the walls of the theater disappear. Transported to the street she continues her euphonious and optimistic number.,0.6,GREC,1971-01-01,0.0,0.0,20.0,Released,,0.0,0.0,Berry Almendrop-Florence Bonnamy,,/ccPurpY5CAohCyorvsSGQRvoUB9.jpg,,
892410,The Vision Machine,,en,"Here Ahwesh's heterogeneous textual approach comes to the fore as she juxtaposes narrative faux documentary comedic and ""serious"" footage and merges film video and Pixelvision. Suggestions and meanings accumulate: austere theoretical text is interrupted by shots of women relating bawdy (sexist) jokes; classic R&B music plays while women stomp on records and pour alcohol on the floor. The Vision Machine is a fragmented inquiry into issues of gender language and representation.",0.6,,1997-01-02,0.0,0.0,20.0,Released,,0.0,0.0,,,,,
928892,Yukon - Ein Traum in Weiß,Documentary,de,,0.6,ARTE,2021-12-18,0.0,0.0,0.0,Released,,7.0,1.0,,dokumentation,,,
697767,Sequels in Transfigured Time: 'Visual Essays: Origins of Film No. 3',,en,,0.6,,1976-01-01,0.0,0.0,11.0,Released,,0.0,0.0,,,/vwzTEFlNPzN0IwNTeZZUGDGS21e.jpg,,
869045,Making of R.H.,,ja,Idol 廣末涼子 Ryoko Hirosue VHS tape Making of R.H. released in 1998.,0.6,,1998-08-28,0.0,0.0,39.0,Released,,0.0,0.0,Ryoko Hirosue,,/1iPTT3aZanM3FvE2KhhHgHgxyPZ.jpg,,
947687,06.16,,en,short film by Karissa Hahn,0.6,,2016-06-01,0.0,0.0,2.0,Released,,0.0,0.0,,,,,
872685,The Darknet: A Journey into the Digital Underworld,Documentary,en,It's a dark world in which you have to know how to travel encrypted and anonymized on the Internet: the darknet: stomping ground for drug dealers arms dealers and child molesters. But also a haven for journalists whistleblowers and the politically persecuted in many countries around the world. Due to ever more comprehensive digital surveillance the darknet is essential for survival for people in an increasing number of autocratically ruled countries around the world. Annette Dittert has embarked on a journey to get to know the light and dark side of this digital parallel universe.,0.6,,2017-01-09,0.0,0.0,45.0,Released,,0.0,0.0,,,,,
885814,疯狂的彩票2019,Comedy,zh,,0.6,,2019-06-26,0.0,0.0,0.0,Released,,0.0,0.0,,,/lyOwmdCtos0iDqf6EhI3XIZHnMw.jpg,/ij1cPIS4i3NoVpIs0kV4RHH2F7Y.jpg,
917190,Trudie's Goose,,en,When a young girl preparing for her Bat Mitzvah the Jewish coming-of-age ritual befriends a Holocaust survivor elder both lives are changed forever as they journey from darkness to healing through the power of art.  Adapted from the short story Trudie’s Goose by Maya Savin Miller. Based on the life and art of Holocaust survivor Trudie Strobel. Produced by artist mentors in The Righteous Conversations Project a collaboration of Holocaust survivors and teens.,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
889077,Solamente,Drama,en,A young woman struggles with whether to remain in her toxic friend group and if coming out to her father will help her accept herself.,0.6,,,0.0,0.0,11.0,Released,,0.0,0.0,Juleeane Villareal-Victor Santos-Molly Price-Chloe Landau-Mariel Ardila-Anora Alvarez,,/cQR4KXD3vP2zMjvxoXmt3Ru30IA.jpg,,
879427,Sometimes Our Friends Come Over (And Sometimes We're All Alone),,en,A couple begins to contemplate the future of their relationship and in doing so alienate themselves from their friends—and eventually each other.,0.6,,2018-11-17,0.0,0.0,88.0,Released,,0.0,0.0,,,/pO6ZWGyCOwnZCSNifCzx6Qim2uQ.jpg,,
894563,苹果咬一口,,zh,,0.6,,2001-12-11,0.0,0.0,0.0,Released,,0.0,0.0,Joey Yung-Daniel Chan Hiu-Tung,,/azT5koiQVZmQzftKIpTDK6xjvch.jpg,,
889458,Inocencia robada,,es,,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,/wOs32UiMmoKkmU9p8nsnLq5JI5I.jpg,,
750122,o gato do vizinho fugiu,,pt,,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,/rVcl52BbzJboK3pDiiGcKIgsm3.jpg,,
896373,E.,Animation,en,Humorous cartoon about unification and power.,0.6,,1981-01-01,0.0,0.0,7.0,Released,,0.0,0.0,,,,,
925695,Sorry Bhaisaab,Comedy,hi,This short film is a quirky tale of a middle-class couple  Varun and Kamla a.k.a Kimmi residing in a typical DDA flats colony and their desires aspirations.,0.6,,2021-12-16,0.0,0.0,20.0,Released,,0.0,0.0,Jaspal Sharma-Sharib Hashmi-Gauahar Khan,,/bOtB22T4EVa7v4htfbY2YvhDBiI.jpg,,
916311,Frottage/Dommage/Fromage 2 Vous,,en,"Clint Eastwood whistles with Kyle. ""The most engaging work in the program creating such a heightened sense of awareness and connection to the screen..."" - Marilyn Brakhage (Edges Fest Victoria)",0.6,,2008-01-01,0.0,0.0,7.0,Released,,0.0,0.0,,,/h2Asp29Mk2NoX795nkKUIRQIagK.jpg,,
878665,Zurück ans Meer,Drama,de,,0.6,Aspekt Telefilm-ZDF,2021-09-08,0.0,0.0,0.0,Released,,6.0,1.0,Hannelore Hoger-Nina Hoger-Morten Suurballe-Christina Große-Jens Albinus-Nele Mueller-Stöfen-Kurt Ravn-Henrik Vestergaard-Inez Bjørg David-Hans-Christoph Michel,family drama-mother daughter relationship,/eYcsIG6x5P460oGDmv6hFoOpuq.jpg,/xvAbaCwVbDYNw9lorTdn99S1hDF.jpg,
888635,Respeita Nosso Sagrado,,pt,,0.6,,2020-11-01,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
959801,A Concert Of Music By Offenbach,,en,This live Concert of Music by Offenbach aims to put the record straight and show that at least some of his other works deserve the chance to be staged.,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,/tY87cf1ZKDOVBygAVXwMwBSSvCq.jpg,,
883783,Counting,,en,Em is a young actress on the verge of a promising career but her struggles with Obsessive Compulsive Disorder threaten her dreams.  When her career begins to take off and a budding romance enters her life Em’s intrusive thoughts grow louder  intruding on her ability to receive the things she most desires; a successful career and meaningful relationship. Afraid of rejection and ridicule Em is determined to hide her symptoms rather than open herself to help. With a real chance at happiness before her can she overcome her fears to seize it?,0.6,,,0.0,0.0,15.0,Released,,0.0,0.0,,,,,
915801,Primavera,Documentary,fr,Composed of short cinematographic haïkaï written with a camera in the spirit and rythm of the japanese poetry. It’s a cinema of the moment minimalist made with starving eyes in constant search of what we are rich of here and now.,0.6,Cinéma Fragile,,0.0,0.0,43.0,Released,,0.0,0.0,,,,,
651949,Exuvia,Drama,en,A troubled nanny teaches a bullied ten-year-old that freedom to move forward is made possible by shedding the ugly skin of our past.,0.6,Bradeway Pictures-CPPB Inter-tainment,,0.0,0.0,114.0,Post Production,Shed Your Skin,0.0,0.0,Katherine Alpen-Rémi-Gaël Panon-Amanda Burke-Kurt Max Runte-Morgan Brayton-June B. Wilde-Ernest Errington-Stephen Blakley-Madeline Angel-Amelie Love-Aaron Shankar-Nicholas Gilroy-Bunbury,trauma-only child-past-addiction-dysfunctional family-coming of age-family conflict-summer job-moving on,/aVTJgMAh53lJxd3pGNtVWeMTMNu.jpg,,
879530,The Last Interview of Thomas Szasz,,en,Thomas Szasz MD famously challenged modern psychiatry in his book 'The Myth of Mental Illness' saying that the profession was largely pseudoscience. In this edited interview recorded just two years before his death he discusses the intellectual foundations of his theories and why these theories are so threatening to the psychiatric establishment. In addition he himself is challenged to back his controversial claims by some tough questions.,0.6,,,0.0,0.0,51.0,Released,,0.0,0.0,Thomas Szasz-Philip Singer,,,,
962113,Naraka Championship Trailer,Animation,zh,Witness the fight between two warriors in the trailer for Netease's Naraka Championship a powerful 3D-character animation that mixes the real world with a dreamscape of surreal martial arts fighting.,0.6,,2021-04-13,0.0,0.0,1.0,Released,,0.0,0.0,,,,,
911724,Jai Radhe Krishna,,hi,Radha and Krishna have been sharing a strong bond during their childhood. Even after Radha marries someone else her unconditional love for Krishna makes her a soft target in the society.,0.6,,1974-01-01,0.0,0.0,123.0,Released,,0.0,0.0,Mohan Choti-Jeevan-Randhawa-Satyajeet-Jayshree T.-S.N. Tripathi,,/jdkgVJOwi88vsUnGdkmvyUYzBQH.jpg,,
914488,La película de Niní,Documentary,es,A portrait of the life of Niní Marshall one of the greatest Argentine actresses and comedians. The film includes an enormous amount of excerpts from her films interviews documents radio appearances and live shows.,0.6,Winner Producciones,2005-11-03,0.0,0.0,100.0,Released,,0.0,0.0,Niní Marshall-Enrique Pinti-Pipo Mancera-Antonio Gasalla-Angelita Edelmann-Lino Patalano-Jorge Luz,,/wGoSZInVqzLBojJLeA70VcOCkqV.jpg,/urgy8PprvrUyjQfUW8jhrdi6Sh4.jpg,
950268,Leaving LA,,en,Tim Minchin wrote ‘Leaving LA’ after his animated film was cancelled after four years in production; transforming his feelings into an angry-funny meditation on the city of Los Angeles. At turns melancholic and anthemic the song and Ng’s animation stages a quest for freedom from superficiality and limits on our creative spirits.,0.6,,,0.0,0.0,5.0,Released,,0.0,0.0,,,,,
897520,James Brown vs. Michael Jackson,Comedy,en,Short film. Two boys argue over who is a better musician.,0.6,,2006-01-25,0.0,0.0,9.0,Released,,0.0,0.0,Austin Wolf-Sothern-Corey Raynor,,,,
878309,I'm Not Gary,,en,A middle-aged black man is falsely hailed by a passerby: “Hi Gary!” He stops and turns. “How’s it going?” The camera takes in another careful evenly lit shot of the man as he frowns and delivers his line with actorly gravitas: “I’m not Gary.”,0.6,,1991-05-20,0.0,0.0,1.0,Released,,0.0,0.0,,,/gm7460qw9MA9mUR0Kblr8n24o4G.jpg,,
944122,"George Kateb: On ""The Good Life"" in a Damaged World",,en,George Kateb on The Good life Aristotle Plato Marx Love Work Freud Damaged World Adorno Suffering Happiness George Eliot Jane Austen.,0.6,,,0.0,0.0,8.0,Released,,0.0,0.0,,,/fk4BKKlIvsdJ2kr07i0Ho7RqrUe.jpg,,
967479,Stress Fracture,Drama,en,Two best friends must sort through their relationship after a traumatic event.,0.6,,2018-09-22,200.0,0.0,11.0,Released,,0.0,0.0,Michelle Principi-Rebekah Zink-Sam Weigers,,/kB0QBdW0V9FTukiTRWwrpssdkr7.jpg,,
861672,false illusion,Animation,en,An eye trying to balance itself on a thin rope gets distracted by a shining light and falls into a vast realm of thoughts.,0.6,,2021-08-15,0.0,0.0,2.0,Released,THE EYE IN THE SKY.,0.0,0.0,,,/tnNCG9IoD8vJoV9Zde2OpsUkl9E.jpg,/fPbupLVyH3hg8OU1yHWaftQddlE.jpg,
900088,The Chair of Insanity,Comedy,en,A friendship drifts apart with the arrival of a chair.,0.6,Black Screen Pictures-GNPS TV,2021-11-19,0.0,0.0,4.0,Released,,0.0,0.0,Cooper Brown-Alex Jasen,chair-bizzare comedy-short film,/77GVdIr2Yu4JtRO7QJ32qpqxWe9.jpg,,
886933,Little Warrior,Drama,zh,,0.6,,2017-11-28,0.0,0.0,98.0,Released,,0.0,0.0,Liu Shijie-Zihan Xu,,/y7mdDLP0dnwsg4F48lgfYmQitzW.jpg,/x6dNJtqZwlt71YWAuvLtAargV48.jpg,
926777,#优酷电影,,zh,,0.6,,2021-11-06,0.0,0.0,0.0,Released,,0.0,0.0,Ji Chen-Zhang Dong,,,,
733715,Centoventi contro Novecento,Documentary,it,,0.6,,2019-08-01,0.0,0.0,0.0,Released,,7.5,1.0,,,/w0z5dc9gr6uD6sqFBPRGkA8C61B.jpg,/v786c9K6h0GeQw3aCNpTXVHN0Mw.jpg,
891362,Teo,Documentary,en,Teo a 36-year-old Italian was adopted by Cesare and his wife when he was just a baby. A few years ago his mother died of cancer and that changed his life. As Teo begins to heal he decides to change paths and start studying acting a decision with which his father disagrees.,0.6,,2021-11-12,0.0,0.0,2.0,Released,,0.0,0.0,,,,,
966177,The Champion,Documentary,cn,,0.6,,2018-05-01,0.0,0.0,15.0,Released,,0.0,0.0,,,,,
869970,Poco Loco,Comedy-Drama,en,90s indie  dramedy,0.6,,1994-12-12,0.0,0.0,90.0,Released,,0.0,0.0,Shawn Michael Patrick-Cully Fredricksen-George Castillo,,,,
958841,Youssou N'Dour - Bataclan,Music,fr,,0.6,Zycopolis Productions-France Télévisions-TV5 Monde,2016-11-18,0.0,0.0,0.0,Released,,6.0,1.0,,,/xvSEsZ2OiCd5A7cH9Nu38y2NsAi.jpg,,
