id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
842620,Indian Scenes,,en,This is for 1906 a strikingly ambitious prototype-documentary travelogue filmed in and around the cities now called Kolkata and Mumbai. It's full of precious occasionally startling images from an extended 'phantom ride' down busy Calcutta streets to thronging port life street trading even the cremation of a human body and the ritual decapitation of lambs on a Bombay street – a scene some viewers may find upsetting.  This is a French production but like many of the 'exotic' travel films so popular in early cinema it travelled widely itself – hence this version with English language intertitles.,0.6,Pathé Frères,1906-01-01,0.0,0.0,11.0,Released,,0.0,0.0,,,/pyyi5kxnhinrv3b2QLvFAi4J9lx.jpg,,
812696,Phoenix Is a Cunning Cunt,,en,"Phoenix Is a Cunning Cunt offers a look into the life of Phoenix a misunderstood transsexual youth navigating the trials and tribulations of everyone's worst high-school nightmares. S/he is self-assured in exploring pronouns and family roles and shows us a snippet of ""hir"" daily struggle toward personhood",0.6,Out On Screen,1998-08-08,0.0,0.0,6.0,Released,,0.0,0.0,,,/gJYhFsFU5gHmIoaGDQdHNcdX5nq.jpg,,
834363,The Final Nail in the Coffin,,en,An idyllic morning. Different things can disturb this. Rush hour commercials unreliable devices and drones definitely. How did the final nail get in the coffin in a single day for quite an ordinary man who only wanted to enjoy his morning?,0.6,,2019-07-07,0.0,0.0,3.0,Released,,0.0,0.0,,,,,
785623,Hot Spring Policeman,Drama,ja,,0.6,Daiei TV-Film,1963-09-21,0.0,0.0,67.0,Released,,0.0,0.0,Keizô Kawasaki-Yūnosuke Itō-Yuko Hamada-Michiko Sugata-Gentaro Takahashi-Rieko Sumi-Yûzô Hayakawa-Eiichi Takamura-Kazuko Miyagawa-Mantarō Ushio,,/y3m7mHUyTiSJmMdDpMfRR1dD2Wf.jpg,,
929836,The Unwritten Law,Drama,en,The Unwritten Law is a 1916 drama,0.6,California Motion Picture Corporation,1916-03-01,0.0,0.0,0.0,Released,,0.0,0.0,Beatriz Michelena-William Pike-Andrew Robson-Baby Felice Rix-Matt Snyder-Frank Hollins-Clarence Arper-Irene Outtrim-Nina Herbert-Albert Morrison,,/tnnZtrULjDIopthmKfIhYkG99Xk.jpg,/pxirAcplDWMBtcivxzSt3B3O0we.jpg,
835500,Buying Time,Action-Drama,en,In a world where Christianity is now illegal a young street racer learns of his abusive alcoholic father’s past and eventual conversion,0.6,Big Event Pictures,2019-03-26,0.0,0.0,84.0,Released,,1.0,1.0,Jake Head-Drew Garrett-Nathan Bell-Michael Gier-Francesca Caro-Lisa Cash-Michael Cargile-Dwight Cenac-Gene Amoguis-Austin Ellingson-Nick Valenzuela-Sean King-Chris Neville-Shawn Hendrix-Garrett Cargile,street race-racing,/femsS7F0pD4XB3RYCLJHqB6rMty.jpg,/zy2ujkeDxSzxLAGNCLpY7FTMaOs.jpg,
844842,Sergei Parajanov. A Visit,Documentary,ru,"In November 1988 director Anatoly Syrykh met with Sergei Parajanov in Tbilisi to make a documentary about him. However Parajanov was clearly not in the mood to talk about his art. As a compromise Syrykh offers to talk about the artist and time. The tired offended director of ""Shadows of Forgotten Ancestors"" forbids Syrykh to film him. He agrees only to speak recalling the most unpleasant moments of his life.",0.6,Ukrainian Newsreel and Documentary Film Studio,1994-01-01,0.0,0.0,12.0,Released,,0.0,0.0,Sergei Parajanov,,/eWrKZ0LlKacHsOGl0P0VgKNjxjt.jpg,,
805848,55000 for Breakfast,Documentary,en,"This short documentary profiles a 1949 meeting of the International Federation of Agricultural Producers in Guelph Ontario. The IFAP plans to help solve the dire problem of world hunger—a problem sharpened by the birth of 55000 more human beings arriving ""for breakfast"" each day. Delegates emphasize the plight of the many nations who face starvation while others have a surplus of food. The conference challenges the world to succeed at implementing a proposed plan for the fair distribution of food.",0.6,ONF | NFB,1949-01-02,0.0,0.0,11.0,Released,,0.0,0.0,Jacques Scott,,,,
854399,The Price of Paradise: Memories of Montserrat,Documentary,en,The Story of the eruption of the Soufriere Hills Volcano  This film depicts the drama that unfolds upon the unsuspecting Caribbean community of Montserratians whose lives were forever changed when volcanic activity begins in the most unexpected way.  The tragedy and the resilience portrayed here in just one of the films from the complete Price of Paradise film series helps explain the true story of what actually happened in what turned into two decades of activity. Beyond the error-prone reporting of sensationalized media groups from afar this film shows the reality of what happened to a precious island and its people.,0.6,Living Letters Productions,2019-10-07,0.0,0.0,97.0,Released,,0.0,0.0,,,,,
851384,Leçon d’escrime : assaut,Documentary,fr,,0.6,,1896-06-12,0.0,0.0,0.0,Released,,0.0,0.0,,,/swX8fPbMjnND76AQSB6EvDAnKMP.jpg,/2yJOQbE6ecnigi0rBPkoUy3Vm1X.jpg,
932889,Tunul de lemn,,en,During World War II an old man David living with his daughter-in-law Maria while his son is away at war is being regularly harassed by a German airplane until one day when he decides he's had enough.,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,/28q0rzgFhO2mSeQQwen90y7rmhC.jpg,,
850358,Ipomoea,Drama,xx,,0.6,,,0.0,0.0,0.0,Canceled,,0.0,0.0,,,/t1Jx29XG0dodohZhZAhvyxmptL5.jpg,,
793394,Exit Beirut,Drama,en,Even the rarest relationships can hardly describe a person's life. When your heart is elsewhere you will always experience a paradox ... This movie is the story of a special relationship between Angela and Joan that takes place at night. Welcome to Beirut ...,0.6,,2019-01-01,0.0,0.0,7.0,Released,,0.0,0.0,Angela Khalil-Joanna Kall,usak kısa film festival,/kcT5diV7SIyGkrNKOCvefMDGwG8.jpg,,
782695,Uwabaki,Animation,ja,A troubled high schooler makes a startling discovery at the bottom of an old swimming pool.,0.6,,2019-04-28,0.0,0.0,4.0,Released,,0.0,0.0,@NGC_5139,kısa film,/vBeHg359CjNuMxUXvREPcRgnBPi.jpg,/xUyMUYg82IwMJMxP1VZTNgHuoaf.jpg,
807590,Der einsame Weg,Drama,de,,0.6,Salzburger Festspiele-Arthaus Musik-ORF,1987-11-11,0.0,0.0,135.0,Released,,0.0,0.0,Wolfgang Hübsch-Elisabeth Orth-Christoph Waltz-Anne Bennent-Heinz Bennent-Helmuth Lohner-Cornelia Froboess-Martin Schwab,,/cRebGBQwSNsL72iRKw4Ly99iCqY.jpg,,
782634,Dragon Gate USA United: Philly,,en,Match Listings - January 20th 2011  1) Non-Title Match: Yamato vs. Brodie Lee 2) Jimmy Jacobs vs. Rich Swann 3) Six Way Freestyle: Jigsaw vs. Sami Callihan vs. Cheech Hernandez vs. Ar Fox vs. Frightmare vs. Rexx Reed 4) Austin Aries vs. Akira Tozawa 5) BxB Hulk vs. Jon Moxley 6) Round Robin Tournament Match: CIMA & Dragon Kid vs. Johnny Gargano & Chuck Taylor 7) Round Robin Tournament Match: Masato Yoshino & Pac vs. Naruki Doi & Ricochet,0.6,Dragon Gate - USA,2011-01-29,0.0,0.0,127.0,Released,,0.0,0.0,"Naruki Doi-Trevor Mann-Benjamin Satterly-Masato Yoshino-John Gargano-Dustin Howard-Nobuyoshi Nakamura-Nobuhiko Oshima-Jonathan Good-Terumasa Ishihara-Daniel Solwold Jr.-Akira Tozawa-Sam Johnston-Thomas James ""TJ"" Ballester-Stephen Delicato-Ed McGuckin-Christopher Scoville-Richard Swann-Jon Huber-Masato Onodera",,/A90kiabd0n0XeJ3gOpJlttkOLyN.jpg,,
772248,Al filo de la ley,Drama-Crime,es,A couple of swindlers steals a hotel in Miami. Both are pursued by a security officer you want revenge.,0.6,,1992-05-07,0.0,0.0,86.0,Released,,2.0,1.0,Rodolfo Ranni-Gerardo Romano-Katja Alemann-Ulises Dumont-Jorge Sassi-Vando Villamil-Marcos Woinsky-Theodor Mc Nabey,,/tKt48WjxxuKafkvkIxrSVtwTQsV.jpg,,
833452,To Be,Drama,en,Ten actors one day one city and the greatest monologue of all. Some voices speak across the ages.,0.6,,2012-01-11,0.0,0.0,3.0,Released,,0.0,0.0,Diane Kaye Alde-Melanie Araya-Emma Campbell-Leo King Hii-Kathy Hoang-Patrick Richards-Izzy Stevens-Ebony Vagulans-Reece Vella-Lavinia White,,,,
936060,A Mantra of Time,,bo,A short video installation by the artist Bin Bai from 2004.,0.6,,2004-01-01,0.0,0.0,7.0,Released,,0.0,0.0,,,/awXGqomBMJjq6OjGvAraFA1KYuP.jpg,,
811142,Le photographe,,fr,Research complementary to that of the previous film: the fictional hero has the power to stop the projector plunging the cinema back into its photographic origins killing movement. Having had the unfortunate idea of ​​taking his self-portrait he finds himself locked in a photo condemned to live in this fleeting reality of the photogram.,0.6,,,0.0,0.0,6.0,Released,,0.0,0.0,,,,,
786874,And Those Who Dance it Surrender Their Hearts to Each Other,Documentary,en,And Those Who Dance it Surrender Their Hearts to Each Other is a portrait of Lone Piñon a Northern New Mexican string band celebrating their region’s cultural roots. With fiddles upright bass accordions vihuela mandolin guitars jarana huasteca and vocals in Spanish English Nahuatl and P’urepecha they play a wide spectrum of the traditional music that is at home in New Mexico. The musicians have learned from elder musicians (such as Antonia Apodaca) who instilled in them a respect for continuity of the community based social and dance music.  Noah Martinez Jordan Wax Leticia Gonzales and Greg Glassman have brought the language of New Mexico traditional music and related regional traditions back onto the modern stage back onto dance floors and back into the ears of a young generation.,0.6,,,0.0,0.0,43.0,Released,"A film portrait of Lone Piñon, a Northern New Mexican string band celebrating their region’s cultural roots.",0.0,0.0,Jordan Wax-Leticia Gonzales-Noah Martinez-Greg Glassman,new mexico-dance music-music film-string band-regional roots music-lone pinon-cody edison-roots music-santa fe,,,
803070,Valo Manush,Drama-TV Movie,bn,A Bangla drama starring Afran Nisho and Tanzin Tisha in the leads.,0.6,,2019-07-25,0.0,0.0,38.0,Released,,0.0,0.0,Afran Nisho-Tanjin Tisha-Tanzim Hasan Anik,,,,
783763,Nature Symphony,,en,Composed of multiple shots in the same area this film documents the monotonous passing of time and the brief eruptions that come with it.,0.6,,2021-01-08,0.0,0.0,4.0,Released,,0.0,0.0,,,/AvxBQPA16rrhGddq3wxp1DlwzZi.jpg,,
834586,Astralis,Animation,sh,A man is lonely. In his tragic alienation he cannot become close with another person.,0.6,Zagreb Film,1972-05-08,0.0,0.0,2.0,Released,,0.0,0.0,,,,,
795151,Love and Hamburgers,,en,A love story told in notes,0.6,,,0.0,0.0,5.0,Released,,0.0,0.0,Janan Rauf-Eric Ankrim,,/hwkmEfai0cbAaCLrepv5pakKbqe.jpg,,
789098,Wisp,,en,"""... boy-meets-girl here is just an excuse for a dazzling display of editing. The film is made up of shots each about hald a second long and they make a real assault on the visual sense... a pattern of connections and associations some of them symbolic some of them emotional... It certainly has a richness of ideas... I trust your eyes are still in their sockets."" –Colin Bennett discussion the '63 Melbourne Film Festival.",0.6,,1963-09-16,0.0,0.0,8.0,Released,,0.0,0.0,,,/6zyR9SN6SaVtfxMpEVLhExy2ZSt.jpg,,
846154,Torch Gleam,,en,16mm film (color sound); 6 min.,0.6,,1977-01-01,0.0,0.0,6.0,Released,,0.0,0.0,,,,,
835076,Thunderstorm Over Belaya,Drama-War,ru,The film is set in 1919. The film tells about an episode of the Civil War when the troops under the command of M. V. Frunze took Ufa away from the White Guards.,0.6,Lenfilm,1968-11-04,0.0,0.0,0.0,Released,,0.0,0.0,Aleksandr Mikhaylov-Aleksey Yakovlev-Natalya Tenyakova-Vladimir Kashpur-Gennadiy Yukhtin-Efim Kopelyan-Emma Popova-Bruno Frejndlikh-Nikolay Volkov-Savely Kramarov-Georgiy Kulikov-Yuriy Ovsyanko-Yuriy Taratorkin-Valeri Yeremichev,,/e2A2v9pRhgOL48zVro60MlRc9LW.jpg,,
800922,Mino: A Diasporic Myth,,en,In the utopic haven of Biamara a Coven of Black women who can conceive without men must consider denouncing one of their own when she chooses to defy the all female code and self produce a male child.,0.6,,2020-01-25,0.0,0.0,18.0,Released,,0.0,0.0,,,/7upGuBkuUJQcSAgycXWx9qKcFqv.jpg,,
844274,Brain Control Messenger,,en,Electromagnetic brain god! Electromagnetic brain god!,0.6,,2018-01-31,0.0,0.0,10.0,Released,,0.0,0.0,Chan Momo,,/awoFooBNkzO2V73qOf4zi9dyPwd.jpg,,
789223,The Loss of the Linda-E,Documentary,en,On December 11 1998 the Linda-E. a commercial fishing boat disappeared without a trace on Lake Michigan. It was finally found in June 2000 with the help of the U.S. Navy. Numerous rare photos newspaper headlines testimony from expert witnesses and stunning underwater video footage of the boat tells the story of the Linda E.,0.6,,2000-01-01,0.0,0.0,78.0,Released,,0.0,0.0,,,,,
785653,Blues Rock - The ultimate anthology,,en,A set of great blues rock songs,0.6,,,0.0,0.0,92.0,Released,,0.0,0.0,,,/9K5dK9CWEoXiVzSFjYrAh5PqTEH.jpg,,
782323,I Will Also Get Married,,en,A documentary focussing exclusively on what it means to be a growing up in a Traditional Maharashtrian Family in India. And being lesbian wedding photographer without the support of the family.The kind of discrimination and bigotry is faced in her daily life and how still she is managed to triumph all in the hope that ‘Yes I too shall be married one day!’,0.6,,2021-01-30,0.0,0.0,3.0,Released,,0.0,0.0,,,/vHANX1ClA3XfOIuoN5lOzW7pwk5.jpg,,
791856,Fear of a Black Republican,Documentary,en,A personal look at Black Republicans and the lack of a Two-Party Political System in Urban America.,0.6,,2011-04-01,0.0,0.0,101.0,Released,,0.0,0.0,,,/1TC3nkYJButwI9YGfIL0ZCqt3No.jpg,,
841491,"GEIST, actual events",,es,,0.6,,2012-12-31,0.0,0.0,0.0,Released,,5.0,1.0,,,/bvcBDSGtweHyusRRUKTbc4TCLif.jpg,,
839493,Scan Doll,,ja,"Katsumi a man who lives a lazy and uninspired life suddenly becomes addicted to ""peeping"" to uncover the true identity of his unknown neighbors in the same apartment building i.e. their abnormal daily lives. In the midst of this a mysterious high school girl named Mika suddenly jumps into Katsumi's eye. In order to find out what's going on with Mika who regularly comes to the room of a middle-aged man with no luck Katsumi uses his high-tech skills to peep into the girl's life but he soon becomes obsessed with the girl's mysterious charms. What is Mika's true face that he finally sees?",0.6,,1996-07-12,0.0,0.0,81.0,Released,,0.0,0.0,Misa Aika-Ren Osugi-Youji Matsuda,,/soqCYMpopwzo7Wwj4sexDmjT4f.jpg,,
761965,Квартирник НТВ у Маргулиса: Группа БИ-2,,ru,,0.6,,2018-10-14,0.0,0.0,0.0,Released,,0.0,0.0,Leva Bi-2-Shura Bi-2-Evgeny Margulis,,/hgbF0cWzw6D0oOOrQkoiMTG6mHX.jpg,/pTejlM5J1GCiQsboa9DrOCfmTeX.jpg,
843806,Skryté dějiny,Documentary-History,cs,,0.6,Studio populárně vědeckých a naučných filmů Praha,1950-01-01,0.0,0.0,0.0,Released,,0.0,0.0,,archeology,,,
814163,Volcano Sharks,,en,They are two of nature's most powerful and extreme forces - volcanoes and sharks. They inspire both fear and fascination. Where you find one - you'll find the other. Across the world volcanoes have become hot spots for sharks. In some places this attraction has become a problem.,0.6,,2020-07-31,0.0,0.0,44.0,Released,,0.0,0.0,,,/nwTQmauKcXGO67w4VZJ6Yhz37ZO.jpg,,
795594,A life on the water,Documentary,fr,In France river navigation is booming. Today it is the least polluting means of transport and the most respectful of the environment. It has become a real alternative to road transport. More and more young people are attracted to this very particular way of life. To embark on this path is for them a real adventure. Allison Valentin Jérémy and Clément are four young sailors' apprentices. One week a month they take courses at the CFA in Internal Navigation. The rest of the time they sail on the Seine twenty-four hours a day aboard a ship transporting goods or passengers. Under the responsibility of their apprenticeship master they learn the trade in the hope of one day becoming owners of their boats.,0.6,Les Films d'un Jour-France 3,2017-01-23,0.0,0.0,52.0,Released,,0.0,0.0,,,/oyxnd5gdGYFCbiV87wMJZsKg9a.jpg,,
847688,Hans livs lopp,Drama,sv,Social Democratic election film. Young Lasse is unemployed and drawn to the Communists. However he comes to the Social Democratic fold after heroically capturing a saboteur. He falls in love with young Greta whose father is a nimble master tailor who knows how to put both communists and citizens in place.,0.6,Filmo,1944-08-01,0.0,0.0,45.0,Released,,0.0,0.0,Sigurd Wallén-Hans Strååt-Ann-Marie Hellgren-Sven Magnusson-Douglas Håge-Werner Ohlson-Sigurd Lund-Svend Soot von Düring-Berit Alten-Torsten Hillberg-Rune Halvarsson-Ivar Kåge-Ragnar Falck-Tore Pierre-Arthur Fischer-Per Edvin Sköld-Per Albin Hansson,,/oENufPHqCOaThtqnnJ3ZIdBFGJD.jpg,,
756562,Wife In A Metro,,en,When a bleeding heart is pampered by unexpected love relationships bloom. But what happens when trifling transverse connections between two turn their world upside down? Story of a lonely heart. “Wife In a Metro”.,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,Imran Khan,,,,
848650,ON THE ROAD an artist's journey,Documentary,ko,In this documentary Korean pop star Kim Jae-joong looks back on the personal and musical dreams that brought him to stardom all across Asia.,0.6,,2021-07-21,0.0,0.0,113.0,Released,,0.0,0.0,Kim Jae-joong,,,,
850561,Netherby Naps,Drama,en,An independent feature 12 years in the making by Pieter Van Deusen in the mill towns and on the moorlands of northern England. Tom a playwright whose wife has locked him out of the house now lives in his garden shed. He has been trying to finish a play that is opening that very night a play about a cowardly knight of local legend--Old Lord Netherby--whose spirit resides in Purgatory.,0.6,Les Blank Films,2005-01-01,0.0,0.0,88.0,Released,,0.0,0.0,Neil de Lacy-J. Alec Pearson-Gill Widdop-Janet Knudsen-Rasmus Knudsen-Hugh B. Cam,netherby,/ibcbc1FGfKuT4Uri4Jobx1yn3Ov.jpg,,
786127,Penance,Horror,en,Confessionals are places of sanctuary and solace. But one woman has something else on her mind to divulge.,0.6,,2014-08-23,0.0,0.0,4.0,Released,,0.0,0.0,Maria Kanellis-David Gere-Michael Bennett,,/xbIt4IcuCQPFlmllhFkxcxw8bE4.jpg,,
790087,Urban Tails,Animation-Music,en,These funky foxes from Dublin sing in their own video to educate us about what life is really like for the creatures living among us in our cities.,0.6,Pink Kong Studios,2016-01-01,0.0,0.0,2.0,Released,,0.0,0.0,,,/434pvO0N5gOW63O8hx1z81nftRA.jpg,,
827302,Police Precinct Part 8,Crime-Mystery-Drama,ja,,0.6,Toei Company,1958-06-22,0.0,0.0,62.0,Released,,0.0,0.0,Yûji Hori-Fumitake Ômura-Haruo Tanaka-Kōji Mitsui-Takashi Kanda-Rinichi Yamamoto-Tokue Hanasawa-Kappei Matsumoto-Akemi Nara,,/agfWrkxvhGEUKqiWqj4zzJxON0J.jpg,/ya4KJmm1mwR2rTKRRNDe0KlVfGb.jpg,
938679,Bablu - The Naughty Genie,,hi,Bablu a young boy lives in Ranitaal and guards a magical lamp with the help of his loyal friends. However his evil uncle Goga plots to steal the lamp and gain insurmountable power.,0.6,,2013-01-01,0.0,0.0,68.0,Released,,0.0,0.0,,,,,
832707,UFC 29: Defense of the Belts - Prelims,,en,UFC 29: Defense of the Belts was a mixed martial arts event held by the Ultimate Fighting Championship on December 16 2000 at Differ Ariake Arena in Tokyo Japan.,0.6,,2000-12-16,0.0,0.0,0.0,Released,,0.0,0.0,,,/fyHtw9QgwDhjOgmIFtxYWK9ADh5.jpg,,
757588,Amy Macdonald - Under Stars - Live In Berlin,Music,de,,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,Amy Macdonald,pop-concert-pop music,,,
851217,The Odd Hour,Animation,cs,,0.6,,2021-06-23,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
793651,Con las alas rotas,,es,,0.6,,2013-05-15,0.0,0.0,0.0,Released,,0.0,0.0,Nicol Quisbert-Celeste Alanoca,,,,
844941,Kinygma,Drama,ko,Here is a man olympic gold medalist (shooting hero) who has injury on right hand and can not shoot again.  Tonight he encounters a cockroach in his penthouse and think about his existence.,0.6,,2020-12-24,0.0,0.0,5.0,Released,ONE NIGHT & ONE SHOT,0.0,0.0,Lee Tae-seok,woman director,/6NVkRjPDoO8ZFvNHHxtZpnfS25h.jpg,,
940956,The Lure of Vanity,Drama,en,Miss Edna White is very much grieved when she has not a suitable gown to wear at a party. Mrs. Donald a wealthy customer calls and asks Edna to try the dress on she has bought for her inspection. It answers her purposes and Edna is instructed to deliver the dress that night on her way home.,0.6,Vitagraph Company of America,1911-07-18,0.0,0.0,0.0,Released,,0.0,0.0,Helen Gardner-Mrs. B.F. Clinton-Julia Swayne Gordon-Ralph Ince,,,,
774854,A Splendid Day For Time Travel,Comedy-Drama-Adventure-Science Fiction,en,Oz Normandy travels back in time to prevent a major tragedy from taking place but time travel isn’t as simple as it seems.,0.6,,2021-01-02,0.0,0.0,29.0,Released,FREE YOUR MIND.,0.0,0.0,Mr. Tables-Pete72-Megan S.,time travel,/mCUP1YKRqYsKaIo16HjWCvC690m.jpg,,
840033,Paris Meets Architecture,Documentary-Music,fr,,0.6,,2019-11-08,3000.0,0.0,0.0,Released,,0.0,0.0,,,/iA9jW00S0shXueM8iKB0SMdxhuH.jpg,,
854538,Hima,Documentary,en,An archive fuelled portrait of Mona a committed activist and wildlife conservationist from the Southern coast of Lebanon. This story details her first hand experience living through personal and political conflict and how this has fuelled her passion for protecting the local wildlife around her. Over the years her local beach in southern Lebanon has been under threat from bombs fishing malpractices and more recently pressure from expanding developments in the tourism industry.,0.6,,,0.0,0.0,8.0,Released,,0.0,0.0,,,,,
766526,Solva Sawan,Drama,hi,Sixteen-year-old Mehna falls in love with a doctor from the city who plans on taking advantage of her. When he leaves her after she refuses his advances Mehna's cousin steps in to care for her.,0.6,,1979-01-01,0.0,0.0,140.0,Released,,0.0,0.0,Sridevi-Amol Palekar-Kulbhushan Kharbanda-Dina Pathak,,/jh3LHtHYwMjCtmNzHehsH37gZDN.jpg,,
