id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
720651,There's Magic at the Met,,en,It’s Christmas time that means some magic at the Metropolitan Opera.,0.6,,2018-09-28,0.0,0.0,1.0,Released,,0.0,0.0,,,/rCxdimoNybjuXmGnRgFiVYowV1c.jpg,,
769380,The Timid Pup,Animation,en,A timid little puppy suffers from an inferiority complex. But once he gets away from home however he has a grand time putting on the tough-dog air while frolicking with a baby kitten. Comeuppance is just around the corner. Re-released in 1950.,0.6,Columbia Pictures-Screen Gems,1940-08-01,0.0,0.0,7.0,Released,,0.0,0.0,,,,,
675913,Kiarostami by Kiarostami,Documentary,fr,"Kiarostami about the making of ""The Wind Will Carry Us""",0.6,,2002-01-01,0.0,0.0,52.0,Released,,0.0,0.0,Abbas Kiarostami,,,,
727490,O Milagre,Drama,pt,Against his mother and the village's wish Pedro decides do marry Raquel an ill woman with cases of mental illness in her family.,0.6,RTP,1978-01-01,0.0,0.0,37.0,Released,,0.0,0.0,Elisa Lisboa-Paulo Vital,,/sdSadKB4xfEnGfTUWZLeh0durue.jpg,,
750067,Boy Meets a Stranger,Drama-Comedy,ko,A lonely boy meets some fun kids in a Mega Mart. They take him under their wing but warn him against the mysterious man who they are sure must be a killer...,0.6,Korean Film Council,2014-10-30,0.0,0.0,19.0,Released,,0.0,0.0,Moon Jung-hyun-Won Pung-Yeon-Won Jin-Song Ji-in,desire to have children,/xUtaMTCbsH3WuKk2NZPXOngN1ud.jpg,,
242020,Favela,Drama,pt,A girl goes from a favela to the luxurious scenarios of the international singing industry,0.6,Super Cinemas,1960-01-01,0.0,0.0,76.0,Released,,5.0,1.0,Isabel Sarli-Jece Valadão-Ruth de Souza-Monsueto-Moacyr Deriquém-Iara Jati-Arnaldo Montiel-Adalberto Silva-Adelco Lanza-José Da Silva-Carlos Amauri,,/xtIjTHlEgiLgWKndK4kVokgD0p5.jpg,/jwRsOhzAD5sJTe3pQpzoMWirICf.jpg,
668326,SIDEWALK,,en,SIDEWALK chronicles the lives of primarily black homeless book vendors and magazine scavengers who ply their trade along 6th Avenue between 8th Street and Washington Place in New York City.,0.6,,2010-01-01,0.0,0.0,74.0,Released,,0.0,0.0,Verane Pick,,,,
756327,Wexford,Thriller-Horror,en,Life long friends Wess Cooper and Theo head out for their annual camping trip. As things seem to be going as planned they're confronted with the realization of their age life changes and worst of all - the Wexford werewolf.,0.6,Beanjay,2015-12-31,500.0,0.0,14.0,Released,,0.0,0.0,Andrew Dawe-Collins-Joseph Smith-Rick D. Smith,camping-urban legend-werewolf-found footage,/7jo2URlptF62cOUdkrfvIUMn0qN.jpg,/nTqBrPjvEARh6B5ysatu8qusM51.jpg,
745023,Crossing Midnight,Documentary,en,One million on the run in the jungles of Eastern Burma. One visionary community fighting to save their own. The award winning documentary Crossing Midnight is set on the border of Thailand and Eastern Burma. Crossing Midnight tells the story of a remarkable community of refugees from Burma working against incredible odds to help their own.,0.6,,2009-03-28,0.0,0.0,30.0,Released,,0.0,0.0,,,,,
667380,Herd,Documentary,en,Herd explores how horses can guide us to heal the chaos within our lives. During a nature retreat deep in the heart of British Columbia's horse country eight people participate in a collective spirit quest of meditation and equine therapy.,0.6,,2016-11-01,0.0,0.0,52.0,Released,,0.0,0.0,,,/mgMbcuRR3LlCxUKdTgjfErZ5UsR.jpg,/gPjVB5CN2yReIPVDDc2qzJH0mx4.jpg,
677787,3 metros bajo tierra,,en,Mexican feature film,0.6,,2001-01-01,0.0,0.0,90.0,Released,,5.0,2.0,,,,,
678778,Off the Grid,Drama,en,A tormented and retired FBI Agent Artemis reunites with his old partner Cash to become a two person vigilante squad after they find out Olivia is a running a child trafficking circuit. Artemis having lost a son of his own can no longer hide in the shadows.,0.6,,2014-08-08,300000.0,0.0,98.0,Released,,0.0,0.0,Mykel Shannon Jenkins-Stefania Spampinato-Leif Holt-Bryce Clyde Jenkins-Greer Bishop-Elias Cecil-Jodi Clay-Jeff Elam-Nelson Estevez-Cristina Frias-Tamara Goodwin-Steve Humphreys-Taani Fuahala-Matthew Dennis Lewis-John Nicholas-Dominic Pace-Ashley Platz-Mattias Ramos-Nathan Reid-Mary Riesgraf-Sarah Riesgraf-Reginald Span,,/ndy9gQdhe5Ekzl9FAL8y0FEd3Bq.jpg,,
752904,Thirst,Horror,en,In dystopian future South Los Angeles a father and daughter avoid sweating crying and drinking water while trying to escape moisture-sensitive monsters.,0.6,,2020-10-12,0.0,0.0,5.0,Released,,0.0,0.0,Charlie Barnett-Adriana DeGirolami-Tiffany Abney-Kennedi Lynn Butler,,/wiW3gbTQMdDJKHYyDXnhBbY1FK7.jpg,,
752979,Nocturne,,fr,An abstract animation made for Ultra Therma.,0.6,,1954-01-01,0.0,0.0,1.0,Released,,0.0,0.0,,,/l2QE9kwGw4rAKMKxWOVgWzPgnh4.jpg,,
671343,Cupid's Rustler,Western,en,Story of a cowboy who falls for a notorious dance-hall girl. The girl is brought back home to the farm where a crooked ranch foreman who knew the girl before tries to seduce her. Gilbert alas is reformed and remains faithful to her benefactor.,0.6,Ashton Dearholt Productions,1924-06-01,0.0,0.0,50.0,Released,,0.0,0.0,Edmund Cobb-Florence Gilbert-Clark B. Coffey-Ashton Dearholt-Wilbur McGaugh-Janet Gaynor,,/rhqMEcJbhq0bMPn7NyGjv2yhK6X.jpg,,
744554,Damaged Goods,,es,,0.6,Pirotecnia Films,2020-09-04,0.0,0.0,0.0,Released,,0.0,0.0,Raúl G. Eguiluz-Jorge Trujillo-Aram Zeul-Cayetano Guzmán-Juan Carlos Fonseca,,/3pXrK5Q4EHzxe45t7A4zNRolsww.jpg,,
671675,Um Vento Sagrado,Documentary,pt,,0.6,,2001-08-16,0.0,0.0,0.0,Released,,0.0,0.0,,,/fLGf08FusHjh5zCYgBKNARLurFG.jpg,,
706549,Shall we Dance with Octopustume,Animation,ja,Animation and music by Manabu Himeda.,0.6,Tama Art university,2013-08-30,0.0,0.0,2.0,Released,,0.0,0.0,,,/9THvOXv5UqF4McRcv0M6qs18Ozl.jpg,,
667184,DÉU AMB ACCENT,Documentary,ca,,0.6,Brutal Media,2014-12-23,0.0,0.0,0.0,Released,,0.0,0.0,,,/hpZAeXFEheKS8L2hL7lrxxyu2a2.jpg,/ew0gQPhQwtxLI7xC25djcU8uZzV.jpg,
499249,Dilwaala,Romance,hi,Ravi Kumar is the younger brother of Judge Soumitra Devi and Mohan Kumar. He and his sister have different views and ideas. They lack understanding and that is why he decides to be apart from his sister. Raghu is the son of MLA Raj Shekhar. He marries Kamla daughter of a poor man Ganesh on the wish of his father who wants to take political advantage of the marriage. But things go wrong and Kamla is killed by Raghu. Now he makes different attempts to save his son from law. Now all the movie tells his attempts to save his son and Ravi's attempts to give his son the punishment. There are also other small things happening in life of other characters.,0.6,Suresh Productions,1986-02-07,0.0,0.0,135.0,Released,,9.0,1.0,Mithun Chakraborty-Smita Patil-Meenakshi Seshadri-Sarika-Pran-Suresh Oberoi-Supriya Pathak-Dulari-Arun Govil-Gulshan Grover-Aruna Irani-Shakti Kapoor-Goga Kapoor-Asrani-Kader Khan-Viju Khote-Shreeram Lagoo-Raza Murad-Paintal-Renu Joshi-Bandini Mishra-Goga Kapoor,,/g0YX3OGGLrMuTxmafGGY7XJL7ra.jpg,/xWpTQye7JldP1J3sysPRfyQudiB.jpg,
494922,Strassenkaiser,Comedy,de,,0.6,,2017-01-25,0.0,0.0,85.0,Released,,0.0,0.0,Lennard Adabra-Matthias Wackrow-Livia Matthes-Kai Schumann-Alexander Milo-Hendrik Borgmann-Marguerita Schumacher-Jean-Philippe Adabra-Sinha Melina Gierke-Alexander Kasprik-Robert Nickisch-Philippe Reinhardt-Murat Seven-Philip Bender-Halima Ilter-Axel Hartwig-Sami Nasser-Tarek Ebéné-Sadi Gent-Visa Vie-Adrian Hagenguth-Murat Akin-Anton Rubtsov-Lillian Viegas,,/dkzDVydccXlAZCCU3dxWVKvWSoe.jpg,,
667176,Na cestě,,cs,,0.6,JDI Pictures,2016-02-07,0.0,0.0,0.0,Released,,0.0,0.0,,,/afKhCrETJhIOD2DcltCQCD5kcSQ.jpg,,
740914,La Absolución,,en,John a new priest lives with the fear of the abandonment of God.,0.6,,2019-01-01,0.0,0.0,15.0,Released,,0.0,0.0,Jony Perdomo-Román García,,/6oyFBiAPaa3VKG0TaK1vdGQm6Dh.jpg,,
710192,Sodan murtamat,,fi,,0.6,Filmimaa Oy,2016-09-23,300000.0,0.0,0.0,Released,,9.0,1.0,,,/b8NLqzPpvcKUfRhAJ7BqvUjloQw.jpg,,
671061,Evidence,Drama,en,,0.6,,1922-05-05,0.0,0.0,50.0,Released,,0.0,0.0,Elaine Hammerstein-Niles Welch-Holmes Herbert-Constance Bennett-Marie Burke-Matilda Metevier-Ernest Hilliard-Ann Noble,silent film,/gOY9bVE9T502BZcpT9TeBqGeyfm.jpg,,
451425,Sunset Heights,Thriller,en,Irish thriller starring Toby Stephens. Belfast of the near future finds the city ruled by two rival law-enforcing punishment squads. When Luke Bradley (Stephens)'s son is found murdered suspicion falls upon the local preacher (Jim Norton). Taken to Sunset Heights a druid's circle on a hill overlooking the city the accused is summarily executed by the boy's father. However when another child goes missing it appears that they have killed the wrong man - or that the preacher has come back from the dead to wreak his revenge...,0.6,,1999-06-04,0.0,0.0,93.0,Released,,0.0,0.0,Toby Stephens-Jim Norton-James Cosmo-Patrick O'Kane-Peter Ballance-Michael Liebmann-Joe Rea-Emer McCourt-B.J. Hogg-Seamus Ball-Don Baker-Gordon Fulton,,/7igiCVoHggV65WipmmdTFEQgVaE.jpg,,
752006,The Tree,Documentary,en,The tree here is an ancient American Elm standing in Tompkins Square Park in New York. It’s named 'The Hare Krishna Tree' because an Indian spiritual leader founded the International Society for Krishna Consciousness nearby. Meticulously edited frame by frame the tree comes to life more than 40 years after the images were shot.,0.6,,2019-01-25,0.0,0.0,10.0,Released,,0.0,0.0,,short film,/p77JHeAGiKn67ixaklK50P1YPxF.jpg,,
708190,Karpukhin,,ru,The driver Karpukhin came under investigation because of a tragic accident as a result of which a person died. The young investigator believing Karpukhin undertook to defend the defendant but at some point yielded to someone else's opinion after which the accused had to prove his innocence himself...,0.6,Lenfilm,1973-01-15,0.0,0.0,87.0,Released,,0.0,0.0,Vasili Korzun-Sergei Danilin-Nikolay Eryomenko-Aleksandr Borisov-Boris Kokovkin-Lyubov Malinovskaya-Fyodor Nikitin-Anatoli Abramov-Tatyana Bestayeva-Antonina Bendova-Ignat Leyrer-Lyudmila Gurchenko-Valeri Bychenkov-Stepan Krylov-Lyudmila Martynova-Oleg Mokshantsev-Eleonora Aleksandrova,,/pQM6J1defRx10e2VWiQ9GLClrwa.jpg,,
675567,Die weißen Rosen von Ravensberg,Drama,de,The child of a woman who killed her husband is raised as the daughter of a count without any knowledge of her true origins.,0.6,,1929-04-26,0.0,0.0,92.0,Released,,0.0,0.0,Diana Karenne-Viola Garden-Jack Trevor-Walter Janssen-Dolly Davis-Luigi Serventi,,,,
707560,El Filibusterismo,Drama-History-Thriller,en,A jeweler named Simoun. He is the new identity of Crisostomo Ibarra who is in the prequel Noli Me Tangere.  He came back to the Philippines to save Maria Clara and to have his revenge.,0.6,Artikulo Dos,2020-03-16,10.0,15.0,47.0,Released,Any place has no sense to me if it has no legend.,7.5,2.0,Chenn Luis Agarano-Carlito Mhiles Alvarez-Zed Ramos-Christopher Betito-Krista Mari Faramil-Colleen Heart Padalapat-Damielle Caro-Harvy Josh Austira-Arnel Tungala Jr-Jeremiah Josh De Mesa-Jonathan Dadivas-Ann Gladys Ang-Keith Alison Diwa-Mika Pacheco-Maylene Dela Cruz-Gwyneth Ann Marasigan-Janna Delim-Thesalonica Sia-Ashton Alindogan-Mark Alexander Basug-Jhon Albert Regpala-Mae Delos Reyes-James Benjamin Saneo-Remy Ann Manasan,,/gUfDLhdcapSGyXBJ7WP0fFEEnvB.jpg,/mrBkfoqxQtRL6TQkIP7zR8smO1w.jpg,
727925,Loving Lies,Drama,en,A tug boat skipper never informs his nervous wife when he has a dangerous job to do. This leads to complications when he rescues a young girl and her baby from the sea.,0.6,Associated Authors,1924-01-22,0.0,0.0,59.0,Released,,0.0,0.0,Monte Blue-Evelyn Brent-Joan Lowell-Charles K. Gerrard-Ralph Faulkner-Ethel Wales-Andrew Waldron-Tom Kennedy-Hazel Williams,,/rBMKFh1248mEd1RLTpEXftUHXER.jpg,/gGwvHVuGxwPEVZcg3o4yQLnBP5y.jpg,
510632,Blind Way,Crime-Drama,zh,Sorehead singer Zhao Liang drifts around all day long. One day he encounters a blind girl Jing Jing who is under control by a criminal scrounger gang.,0.6,北京鲲鹏星云文化传播有限责任公司,2018-02-02,0.0,0.0,111.0,Released,,1.0,1.0,Li Yang-Du Hanmeng-Yu Yue-Hu Ming,,/ko4cIZhBGcbfVK3SrPSBp1DybXI.jpg,/pQwhEjyHohWu3CFYCKtacmIKwki.jpg,
681018,The Corsican Brothers,,fr,,0.6,Pathé Frères,1917-01-26,0.0,0.0,0.0,Released,,0.0,0.0,Henry Krauss-Romuald Joubé-Rose Dione-Jacques Grétillat-Henry Roussel-Gaston Glass-Philippe Garnier-André Brulé-Max Charlier,,/hSO7IPzMDsseMtqHZQAoIL9WfeH.jpg,/6sDElVWCZzPkD1i3fcOLyrIBB5A.jpg,
667001,King of Prism: Shiny Seven Stars IV - Louis x Shin x Unknown,,ja,The fourth movie in the four-part King of Prism: Shiny Seven Stars movie series.,0.6,Tatsunoko Production,2019-05-04,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
710719,Deacon's Mondays,Adventure,en,Deacon lives in a fantastical world of snowing feathers hailing golf balls and incredible guilt. After a petty accident begins to haunt him the lonely landscaper must stumble through his mundane life while combating his inner torment. Through an unlikely friendship with an elderly woman Deacon comes face to face with his own humanness and learns that he is not alone.,0.6,,2007-09-13,0.0,0.0,18.0,Released,How to be a good person.,0.0,0.0,Dominic Bogart-Jane Evans,,/79JjYsDuDdttrmFtOYFVbcaLsRp.jpg,,
710284,Conversations after Church,Documentary,en,Six Christians face a dark night of the soul that leads them to question everything they believe.,0.6,,2015-03-10,0.0,0.0,38.0,Released,,0.0,0.0,Bevan Klassen,christianity-mennonites-faith-church-social documentary-church politics-social & cultural documentary-christian,/3eNpsmRQgqEoJCFMZCVpWD4XRiv.jpg,,
699956,Cinta Hati Suri,Romance,ms,"Aril is a 28-year-old ""photojournalist"" in a magazine owned by Datuk Safuan. One day he was assigned to cover the story of Eyes a non-governmental organization that helps the blind.",0.6,Orangetree Production Sdn Bhd,2014-03-29,0.0,0.0,80.0,Released,,0.0,0.0,Aeril Zafrel-Siti Saleha-Syazwan Zulkifly-Tania Hudson-Ayda Jebat-Zarina Zainuddin-Mustapha Kamal,,/wIqUYKGBrZq4qbJJzICop2e3iUI.jpg,,
677281,Chiếc Chìa Khóa Vàng,,vi,,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,/jHypaPsEvTU0o3IHNoldWgOMsoo.jpg,,
688198,Ratahan Al Marid,,ms,Nina is suffering from emotional distress when she learns that her baby died at birth. She then heard the baby crying at her mother-in-law's house and began to feel that her child was still alive.,0.6,KL Motion Pictures,2020-03-28,0.0,0.0,97.0,Released,,0.0,0.0,Elly Mazlein-Zain Hamid,,/sBiDNvhI5fTa2LeIwPdpI1IyvQz.jpg,/m24exkfXU1YB9cMbIUbTZE05hFd.jpg,
927090,Memoir of a Veering Storm,Drama,el,Anna secretly sneaks out of school with her boyfriend to carry out her decision for an abortion. Bluntly factual and yet with tender sympathy the camera accompanies Anna's path approaches and contrasts with images of a nature in which some things seem simpler and some things unfathomable.,0.6,,2022-02-17,0.0,0.0,14.0,Released,,6.0,2.0,Daphne Peel-Konstantinos Sideris,,/ez9JvMeLa60UmqGpitFagX7ZXN7.jpg,,998921
