id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
308841,"Motörhead: The Wörld Is Ours, Vol 1 - Everything Further Than Everyplace Else",Music,en,1. We Are Motorhead 2. Stay Clean 3. Get Back In Line 4. Metropolis 5. Over The Top 6. One Night Stand 7. Rock Out 8. The Thousand Names Of God 9. I Got Mine 10. I Know How To Die 11. The Chase Is Better Than The Catch 12. In The Name Of Tragedy 13. Just 'Cos You Got The Power 14. Going To Brazil 15. Killed By Death 16. Ace Of Spades 17. Overkill 18. Rock Out 19. The Thousand Names Of God 20. Killed By Death 21. We Are Motorhead 22. Stay Clean 23. Be My Baby 24. Get Back In Line 25. I Know How To Die 26. Born To Raise Hell,0.6,,2012-01-24,0.0,0.0,90.0,Released,,0.0,0.0,Lemmy-Phil Campbell-Mikkey Dee,rock 'n' roll,/cvzzRtKDqSofCSILVFLWJUyh0Dw.jpg,,
901117,Preservers League: The Beauty Shadow,Drama-Action-Adventure,zh,,0.6,Beijing King Rage Culture Media Company Ltd,2018-01-01,0.0,0.0,0.0,Released,,0.0,0.0,Qi Wang-Xia Tian-Huang Wanting-Zhu Pengcheng-Yisen Ding-Liu Hailong-Yulin Fan,,/zJ7ctcRzuMkykWcMyOZmASZR0QB.jpg,/Ad1eV4NrDfHXB0CeMXzZaQsmxoh.jpg,
550386,Le prix de l'honneur,,fr,A colonel of the French army is suspected of murder by a former student of the military school now a police inspector.,0.6,,2003-11-24,0.0,0.0,0.0,Released,,0.0,0.0,Michel Sardou-Alexandra Vandernoot-Jean-Marie Winling-Michel Bompoil,,/rKttvRFKYcRKt7L16dF4IqsSTJI.jpg,,
304718,Jaanwar,,en,"A young woman (Zeenat Aman) who grows up in the wild knows the secret of a lost treasure and is also the heir to the throne. She meets with a young man (Rajesh Khanna) and both fall in love. Then the people find out that she actually is the heir to the throne so she re-locates to the palace. Once there she is brainwashed into forgetting who she is and the man she loves. Notable song: ""Pyar me nazar churai nahin jati apno se koi baat chupai nahin jati dilbar janam janam janam janam..."";",0.6,,1983-01-07,0.0,0.0,0.0,Released,,0.0,0.0,Rajesh Khanna-Zeenat Aman-Pran-Prem Chopra-Nirupa Roy-Yogeeta Bali-Om Shivpuri-Tom Alter-Veena,,/n3ZjHuqRggvhqL9yNhCFqDvzHLo.jpg,,
173617,The Jungle 3D: Magic of Another World,Documentary,de,Come along with us on a trip to the jungle of Costa Rica and marvel at these fascinating impressions in perfect 3D quality. Experience the magic of the rain forest and its inhabitants mostly hiding away in big trees and covered by dense forest and difficult to see for the untrained eye. And listen carefully to the sounds of nature ...,0.6,KSM GmbH,2012-05-12,0.0,0.0,59.0,Released,,0.0,0.0,,nature,/jgvFrOqJZgJg0YZS7qNH90cHuKq.jpg,/5MVENMhkLfZxn6boRJ2YCjSiABi.jpg,
299338,Chumo,Drama-Romance,sw,Juma is a poor fisherman who loves telling tales. Amina is the girl who loves to hear his stories. They long to be together but Amina's father Ali wants a better life for her. Ali thinks that he has found this in Yustus a rich but self-serving young suitor.Juma must put everything on the line to save their love but he must sacrifice more than he bargained for in order to succeed.,0.6,,2011-01-24,0.0,0.0,44.0,Released,,0.0,0.0,Jaffari Makatu-Yusuph Milela-Hussein Mkiety-Jokate Mwegelo,,,,
323067,Trapped in the Dungeons,Family,en,,0.6,Children's Film Foundation (CFF),1957-01-01,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
518680,Calling All Pa's,Comedy,en,In this Pete Smith Specialty short a new father experiences the trials and tribulations of fatherhood.,0.6,Metro-Goldwyn-Mayer,1942-10-24,0.0,0.0,9.0,Released,,6.0,1.0,Pete Smith-Dave O'Brien-Dorothy Morris-Sarah Edwards-Fern Emmett,fatherhood,,,
306116,The People and the Olive,,en,The People and The Olive is an inspiring documentary about the daily struggles and joys of Palestinian olive farmers. When a group of American ultra-marathoners sets out to run 129 miles in 5 days across the West Bank they discover that in replanting uprooted olive trees they are planting hope and building cultural bridges.,0.6,,2012-10-21,0.0,0.0,70.0,Released,,0.0,0.0,,,,,
382091,The Night Miracle,Drama-TV Movie,de,,0.6,Schönbrunn-Film,1979-01-01,0.0,0.0,100.0,Released,,0.0,0.0,Heidemarie Hatheyer-Brigitte Horney-Walter Richter-Barbara Rütting-Fritz Muliar-Rudolf Schündler-Wolfried Lier-Klaus Münster-Karin Baal-Ulrike Bliefert-Michael Boettge-Arno Assmann-Rolf Karl Augustin-Ulrike Bliefert,,,,
895636,Record,Documentary,en,Tracing her journey from Australia to the UK director Joanna Callaghan weaves together her own personal history with a wider story of colonisation migration and the role of geography in identity.  Framed by a road trip through Australia Callaghan uses a diverse range of recorded media to explore her relationship with the country her family and her own creative life. Shaping this rich mix of archive material including family photos home movies and extracts from her own films and photography Record builds to reveal a lifetime’s journey.,0.6,Heraclitus Pictures,2021-11-11,0.0,0.0,55.0,Released,,0.0,0.0,Joanna Callaghan,,/shGKEZHSLdyD1gNnowMNDDmhrmq.jpg,/rRKVtmIOkPo5w9od7S8etTXKZop.jpg,
263695,Kanni Thaai,Drama,ta,In a military camp captain Saravanan promises to his dying brother-in-arms to take care of his 6-year-old daughter Rani. Saravanan and Rani begin a big trip through the country full of pitfalls.,0.6,,1965-09-10,0.0,0.0,123.0,Released,,4.0,1.0,M. G. Ramachandran-Jayalalithaa J-K. A. Thangavelu,,,,
496566,The Rolling Wheel,Animation,de,Silhouette film illustrating the growth of wheeled traffic from the earliest tim es to the modern car.,0.6,Dr. Edgar Beyfuß-Film,1933-01-01,0.0,0.0,14.0,Released,,0.0,0.0,,,/rmvxfV0X9zI715cAYMr80KzoAei.jpg,,
269110,The Broken Pots,Drama-Family,tr,Directed by Memduh Ün,0.6,,1961-01-01,0.0,0.0,80.0,Released,,5.0,3.0,Lale Oraloğlu-Turgut Özatay-Rüya Gümüsata-Mualla Kaynak-Salih Tozan,,,,
159557,Bozo,Drama,ja,Set in Nagano Prefecture the movie stars Shingo Mizusawa (8000 Miles) as an awkward 28-year-old temporary factory worker named Kaji; a character partially modeled after the perpetrator of the 2008 Akihabara massacre. His social interactions are limited to his postings on internet message boards until he starts hanging out with a co-worker named Tanaka (Shohei Uno) who suffers from the debilitating sleep disorder narcolepsy.  The pair become involved in a predicament when they attempt to protect a girl named named Yuri (Ai Tamura) from their other co-worker Okada (Yasushi Fuchikami).,0.6,,2012-12-01,0.0,0.0,130.0,Released,,5.0,2.0,Yasushi Fuchikami-Shingo Mizusawa-Shohei Uno-Ai Tamura,,,,
311386,Mozart: Great Piano Concertos: Vol. II,,en,"Virtuosos André Previn Zoltán Kocsis and Heidrun Holtmann pay homage to Wolfgang Amadeus Mozart performing piano concertos from different periods of the composer's life (""No.1 K.37""; ""No.4 K.41""; ""No.23 K.488""; and ""No.24 K.491""). The pianists play in gorgeous baroque venues frequented by Mozart: Mantua's Teatro Scientifico del Bibiena Prague's Rittersaal of Palais Waldstein and Vienna's Grosse Galerie of Schloss Schönbrunn.",0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,/pffG8eGc7RP7jR1kcuN3dntBqMQ.jpg,,
311308,The Lowrider Experience: Vol. 1,,en,"Held in the historic Los Angeles Sports Arena this spectacular lowrider event showcases some of the most incredible cars to hit the highways. Gearheads Dean Karns and Ulises ""Trucha"" Rios serve as hosts (with some saucy interpolations from bikini-clad Kitana Baker) for this exhibition of raw power from leading manufacturers. There's plenty of fierce competition -- and outrageous high jinks by the drivers!",0.6,,,0.0,0.0,,Released,,0.0,0.0,,,,,
264476,Before Words,Drama,fr,,0.6,Les films du Bélier-Canal+-France Télévisions,2010-01-27,0.0,0.0,25.0,Released,,0.0,0.0,Cédric Van Braekel-Wandy Dissaux-Claire Berry-France Monchicourt-Premalatha Ilangovane,,,,
424045,You Took the Words Right Out of My Heart,Animation,en,"Made by Max Fleischer as part of Paramount's ""Screen Songs"" series and combining cartoon action with live performers. Opens as a cartoon showing kidding newsreel-type shots of a lion tamer a tight-rope walker an actor and a sweepstakes winner as caught by a candid(animation) camera. Ends with a cut to live action with Jerry Blaine and his Streamline Rhythm Orchestra playing while band vocalist Phyllis Kenny sings the title song.",0.6,Fleischer Studios,1938-01-28,0.0,0.0,8.0,Released,,1.0,1.0,Jerry Blaine-Phyllis Kenny,,/j5pVfnNiGLHJiAZmJIbhJ4W33Zr.jpg,,
592162,The Hourglass Figure,,en,An over-worked housewife discovers an hourglass that magically gives her an extra hour in her day.,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
310170,Journeyman,,en,Filmmakers Charlie Borden and Kevin Obsatz helm this poignant documentary that illuminates the impact leadership and mentoring can have on boys who don't have positive male role models in their lives. Chronicling the efforts of the Boys to Men Mentoring Network -- a non-profit organization that has provided mentorship to troubled teen boys since 1997 -- the film also includes insight from experts like Dr. Michael Obsatz and Dr. David Walsh.,0.6,,,0.0,0.0,,Released,,0.0,0.0,,,,,
299866,Thomas & Friends - Ajudando os Amigos,Animation,pt,,0.6,,2010-10-30,0.0,0.0,0.0,Released,,10.0,1.0,,,,,
265478,Illusion,Drama-Romance,de,Melodrama about an actress falling in love with a man who wants her to give up her job.,0.6,,1941-12-30,0.0,0.0,87.0,Released,,0.0,0.0,Johannes Heesters-Brigitte Horney-O.E. Hasse-Werner Scharf-Theodor Danegger-Walter Ladengast-Nicolas Koline-Maria Krahn-Hans Stiebner-Walter Steinbeck-Willy Witte-Karin Luesebrink-Max Vierlinger-Gisa Wurm-Franz Pollandt-Käthe Dyckhoff,,/hwwa92tYqSxHoDFOWs1Fa587bm0.jpg,/eO1ldc9fbzzcLBe0XXDT8hPvpHV.jpg,
854103,Always in My Heart,,tl,Sampaguita-VP Pictures brings back to you the love team of Guy and Pip that smashed all box office records unprecedented in the history of Philippine movies!,0.6,,1971-08-20,0.0,0.0,138.0,Released,,0.0,0.0,Nora Aunor-Tirso Cruz III-German Moreno-Matimtiman Cruz-Romy Lapus-Naty Mallares-Luis Gonzales,,/7mVEmR8uQgaCMLm1R99O1tbqD21.jpg,,
334848,Kitty's Studio,Animation,ja,"The kitten from Yasuji Mori's earlier ""Koneko no Rakugai"" returns this time putting his talents toward directing a samurai film starring his mouse friends.",0.6,Toei Animation,1959-04-09,0.0,0.0,16.0,Released,,7.0,1.0,Meiko Nakamura,cat-mouse,/mtjduO40yNoRmmAZKYipR29FTdL.jpg,/uhpnzZ23wQzZvs0nAFtfoJNHC65.jpg,
733064,The Schlemihl,,de,Hartwig gets by a strange coincidence confused by a prince with a certain Josef Döllinger in a luxurious restaurant. Hartwig is overjoyed as he gets to know the dancer Garda Maro.,0.6,,1931-11-27,0.0,0.0,75.0,Released,,0.0,0.0,Curt Bois-La Jana-Hans Adalbert Schlettow-Molino von Kluck-Hubert von Meyerinck-Gregori Chmara-Max Ehrlich,,/nKdP6HysN7fIkkNNnQ0dI7cEJ5J.jpg,,
290990,The Definitive Elvis: The Hollywood Years - Part I: 1956-1961,,en,First part of two part documentary about movie career of Elvis Presley,0.6,,2002-01-01,0.0,0.0,50.0,Released,,0.0,0.0,,,,,
294839,The Harbor,Action-Drama,en,,0.6,,2013-03-22,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
306141,Chingari,,en,Bollywood 1955,0.6,,1955-01-01,0.0,0.0,,Released,,0.0,0.0,,,,,
586270,Grapefruit no yôna onna: Sei ran no hibi,Drama,ja,,0.6,Production Taka,1981-05-15,0.0,0.0,61.0,Released,,2.0,1.0,Rie Kitahara-Madoka Mizuki-Yôji Mine-Rumi Tama,softcore-pink film,/bR6RmZkUSBfUEiCCRaxtDrJhuaQ.jpg,,
347699,Winners Of The Wilderness,Drama-War-History,en,During the French and Indian War the Indians under Pontiac kidnap Rene. Colonel O'Hara hopes to rescue and wed her.,0.6,Metro-Goldwyn-Mayer,1927-01-15,0.0,0.0,68.0,Released,"A rapid-fire, nerve tingling, action romance of Pioneer days! Stirring scenes of Indian warfare, intrigue and perils in this film of a thousand thrills.",0.0,0.0,Tim McCoy-Joan Crawford-Roy D'Arcy-Louise Lorraine-Edward Connelly-Edward Hearn-Chief John Big Tree-Will Walling-Lionel Belmore-Tom O'Brien-Frank Currier-Jean Arthur-Louise Emmons,french and indian war,/swynZBuCMwfd7kZANpKtCQ1AQdA.jpg,/476n11CRnO3nRfbl79p70pCFmsM.jpg,
310220,The Naked Trucker and T-Bones: Live at the Troubadour,,en,"Hillbilly duo the Naked Trucker and T-Bones (Dave Allen and David Koechner) bring down the house with their irreverent brand of country music and tales of life on the road in this uproarious concert recorded live at the famed Troubadour nightclub. Songs include their classic ""My American Dream"" ""Hobo Holiday"" ""Where's My Beer"" ""My Daddy Is an Astronaut"" ""Ballad of the Naked Trucker"" and more.",0.6,,,0.0,0.0,,Released,,0.0,0.0,,,,,
188020,Skeleton Crew: Group Effect,,en,A movie with the Skeleton Crew,0.6,,,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
306032,A Kitten Named Woof (Episode 2),Animation,ru,,0.6,Soyuzmultfilm,1977-01-01,0.0,0.0,9.0,Released,,6.2,5.0,Tatyana Reshetnikova-Mariya Vinogradova-Vasiliy Livanov-Aleksandr Baranov,,/qOE1lT79eJrpJZoK8qdbQWaW7Yv.jpg,,
593741,Amore Synthétique,,fr,A young girl falls in love with a synthesizer - Benoît Sabatier rock-critic and Marcia Romano screenwriter for François Ozon Emmanuelle Bercot and Xavier Gianolli build in full independence a small universe through which the contemporary music scene crosses. A synth-pop hymn fetishistic and sensual - on an original score by Blackmail.,0.6,,2016-03-12,0.0,0.0,90.0,Released,,0.0,0.0,,,/b4tJJzjl7hKTU5vOGeN0lgSrtN5.jpg,,
524849,SPIRITWORLD,Documentary,en,This is a FOUR HOUR twin disc DVD. It is the world's most comprehensive motion picture documentary on the communication between the souls of the dead and mediums living in the physical world. The Bonus chapters include interviews with DAVID ICKE JANET OSSEBAARD NICK FRANKS and MONTAGUE KEEN. This documentary discusses the research of Carl Jung Edgar Cayce DragonLines and the Near Death Experience. It also explains the importance of using hallucinogenic plants to create a trance-like state in which the human mind expands it's capacity of psychic telepathy. This description text images and packaging are © copyright Chris Everard Enigma Motion Pictures and may not be cached hosted or transmitted or stored or reproduced without prior written permission.,0.6,Enigma Motion Pictures,,0.0,0.0,234.0,Released,,0.0,0.0,David Icke-Chris Everard,illuminati-conspiracy-spirituality,/hz5xm68YbAsdQZWPFCBZjiMaltX.jpg,,
280124,"David, Moffett, and Ornette: The Ornette Coleman Trio",Documentary,en,"In Paris in the spring of 1966 Ornette Coleman controversial Free Jazz composer wrote and recorded the soundtrack for a Living Theatre project a film entitled Who's crazy? This documentary short is a record of the two days Ornette spent in the studio making music with collaborators virtuoso bass player David Izenson (formerly of the NBC Symphony Orchestra) and drummer Charles Moffett. Ornette plays alto violin trumpet and piano and introduces his haunting ballad ""Sadness."" When not performing the artists discuss the precariousness of the musical life the price of artistic freedom and personal fulfillment and in the cases of Ornette and Moffett the pain of discrimination.",0.6,,1966-01-01,0.0,0.0,26.0,Released,,3.5,2.0,,,,,
164639,Overture,Drama-Science Fiction,he,The abstract story of a lone survivor lost in a dying world. A man struggles to connect pieces from his daily scavenging routine and bits from his repressed memory. When a woman appears in his desolate forest world she's intent on making him face his past and consequent fate.,0.6,,2012-11-30,17000.0,0.0,32.0,Released,,10.0,1.0,Miko Ben Porat-Nili Sachar,,,,
172780,Curse,Horror-Fantasy,cn,A young woman named Tu married to a repulsively disgusting wheel chair confined old man. There is also a repugnant cousin who takes advantage of the situation and rapes her. But she is really in love with the gardener. When lust-driven cousin murders the gardener Tu kills herself to join her boyfriend in the afterlife.,0.6,Artview Investment Co. Ltd.,1985-04-26,0.0,0.0,90.0,Released,,5.0,1.0,Fong Yau-Kwan Hoi-San-Newton Lai,,/k8vkGdo460UNlh5q2JbXNXOTBw8.jpg,,
603753,Nobody's Perfect!,,it,Poet and writer Antonio Veneziani the youngest representative of the Scuola Romana literary current which was championed by Pasolini and Moravia and included counter-culture artists such as Dario Bellezza and Renzo Paris is writing a book of interviews with transsexual people. As he meets with people from varied and sometimes contrasting paths of life he also begins a quest to find where his late friend Vinicio Diamanti a well known actor who has often performed in drag has been buried. A meditation on Life Death and the need for a new law in Italy through the prism of the trans-gender experience.,0.6,,2013-04-24,0.0,0.0,81.0,Released,,0.0,0.0,,,/aodSJd0bbFabRVS1umGFFinRAtB.jpg,,
305727,Caught,Drama-Romance,en,Jamie an aspiring photographer and clumsy romantic falls for his friend William a pre-med student who's involved in a long-term relationship with an older man. Shared dance lessons and shared wine lead to shared beds. William wants Jamie but won't leave his partner. Confronting William and confronted by William's partner Jamie begins to sort out the difference between being lonely and being alone,0.6,,2000-08-26,0.0,0.0,21.0,Released,,4.4,5.0,Chad Lindsey-Benjamin Sprunger-Paul Stovall-Robert Mello-Bianca Blair-Karen Christopher-Pearon Hampton-James Janis-Nick Lewis-Amy Rising-Ronald Beecker-Jared Doggett-Roger Gobble-Bryan McHenry-Timmy Samuel,short film,/r8Z4wa809spxcPWKnLRa97A9cKU.jpg,/63WcMNds5YgIHWgj9WSqxEXTGCY.jpg,
658590,Kultamitalivaimo,Comedy,fi,Two conservative men are surprised when they find out that their wives are actually athletes.,0.6,Suomen Filmiteollisuus,1947-06-26,0.0,0.0,74.0,Released,,5.0,1.0,Ritva Arvelo-Siiri Angerkoski-Rauha Rentola-Hillevi Lagerstam-Olga Tainio-Emma Väänänen-Elsa Turakainen-Enni Rekola-Martta Kinnunen-Aino-Inkeri Notkola-Irja Kuusla-Tapio Rautavaara-Hannes Häyrinen-Veikko Uusimäki-Arvo Lehesmaa-Jalmari Rinne-Matti Aulos-Pekka Tiilikainen-Toivo Määttä-Olavi Suominen-Rauha Puntti-Teppo Riihimäki-William Reunanen-Alf Salin-Edvin Kajanne-Mauri Jaakkola-Pirkko Raitio-Uolevi Lönnberg-Ossi Korhonen-Otto Noro-Arvi Järvinen,,/vpp4DiwRN0TzwXg2MJYIgmAWw47.jpg,,
309619,The Most Insane Motorcycle Ride,,en,Experience the adrenaline rush of off-road racing as 12-time Baja 1000 winner Larry Roeseler takes you on a wild motorcycle ride via spectacular helmet cam footage all set to the driving rock music of Engine 88 Die Krupps Capsize 7 and others. National Enduro Champion Ty Davis and ESPN action sports commentator Jerry Bernardo are also featured along with the music of Combine Tanner and Brackett.,0.6,,,0.0,0.0,,Released,,0.0,0.0,,,,,
921777,Disaster,Drama,en,A construction worker wanted by the authorities is vindicated by virtue of his heroism when an airplane crashes into a skyscraper.,0.6,Pine-Thomas Productions,1948-12-03,0.0,0.0,60.0,Released,SKY-HIGH Excitement!,0.0,0.0,Richard Denning-Trudy Marshall-Damian O'Flynn-Will Wright-James Millican-Jack Lambert-Jonathan Hale-Bess Flowers-Emory Parnell-Glenn Strange,airplane crash-construction worker,/sgOGFn4UT9CIND0xOBehjbI9gR8.jpg,/5fHzhfHWD1yBhLLbUddh9YE5Rrd.jpg,
302444,Faith in Destiny,Drama-Romance-Thriller,en,Stunning stylish neo-noir about choice and coincidence... and how they define the trajectory of life. Killian commits armed robbery gets caught serves 4 years gets out and returns to his life. Then he meets a mysterious girl who changes everything.,0.6,,2012-10-18,0.0,0.0,82.0,Released,,9.0,1.0,Sasha Daniel-Keith Neagle-Scott Woelfel,,/6Kp6ofqYHTVrw7bk6nmQuc1pPYo.jpg,,
259340,Pune Via Bihar,Romance,mr,The story of Pune via Bihar has the two states of Maharashtra and Bihar in the backdrop. The film is about the difference of opinion between two cultures. It does not make any political statement and is basically a love-story that depicts the bloodless struggle of a couple to unite with each other,0.6,,2014-02-28,0.0,0.0,133.0,Released,,0.0,0.0,Umesh Kamat-Bharat Jadhav-Mrunmayee Deshpande,,,,
296818,Red Lines,Documentary,en,In 2011 Syria's Bashar al-Assad answered his nation's demands for freedom by launching a brutal war against his own people. While the U.S. drew red lines for intervention Assad ramped up the attacks starving and killing civilians and children including the use of chemical weapons leveling cities targeting journalists and blocking humanitarian aid to millions of victims. Abandoned by the outside world individual activists stepped in to fill the roles of banned journalists international aid agencies and feckless foreign governments. Red Lines tells the story of two such activists who despite overwhelming obstacles attempt to establish democratic enclaves in their devastated homeland.,0.6,,2014-07-29,0.0,0.0,98.0,Released,,0.0,0.0,,woman director,,,
185721,Ted Baryluk's Grocery,Documentary,en,Ukrainian-Canadian Ted Baryluk's grocery store has been a fixture in Winnipeg's North End for over 20 years. In this photo study Ted talks about his store the customers who have come and gone and the social changes his multicultural neighbourhood has seen. But most of all he wonders what will become of his store after he retires. He hopes his daughter will take over but she wants to move away. The film is a wistful rendering of a shopkeeper's relationship with his daughter and a fascinating portrait of a neighbourhood and its inhabitants.,0.6,ONF | NFB,1982-09-30,0.0,0.0,11.0,Released,,0.0,0.0,Ted Baryluk,grocery store-neighborhood-ukranian,/pZ9ycQPkPtJ8Cz9wo4OQTxcPvwB.jpg,/1QEvatbpWBz5gvROlXMX8BtpC5H.jpg,
523363,Prairie Women,Documentary-History,en,This film illustrates the struggles of Canadian prairies women to achieve a more just and humane society within the farm movement and at large. During the early 1900s women on the prairies looked for ways to overcome their isolation. Out of the resulting farm women's organizations grew a group of women possessing remarkable intellectual abilities social and cultural awareness and advanced worldviews.,0.6,ONF | NFB,1987-01-01,0.0,0.0,45.0,Released,,0.0,0.0,Virginia Beckner-Dennis Cyr-Brandi Beckner-David Beckner-Shaun Umscheid-Miriam Newhouse-Judith Lebane-Juliet Brown-Brenda Prentice-Sandi Gregg-Elan Ross Gibson-Cori Stent-Meredith Adams-Elizabeth Hoffpauir,rural area-social life-social issues-social history-prairies-women farmers-social action-western canada,/vR2xZ8nXXURx2IKxlzObx86nr5y.jpg,,
268076,The Board,Drama,en,The inside story of one human soul wrestling with the ultimate decision.  A dilemma is posed and a battle ensues. One-by-one the power brokers of the soul Mind Memory Emotion Heart Will and Conscience step forward to weigh in. The stakes couldn’t be higher. The outcome has consequences for eternity.,0.6,House of Grace Films,2008-12-10,0.0,0.0,40.0,Released,The meeting has come to order. The battle has begun. The verdict impacts eternity.,0.0,0.0,Bruce Crum-Daron Day-Brett Varvel-Drew Varvel-Gary Varvel-Terry Varvel,christianity,/nilbGjZt7KR0aYSpseYJZM2cncg.jpg,/4rrdIPgwJ53jqAxvmhtE7Av5fli.jpg,
253848,A West Lake Moment,Drama-Romance,zh,Xiao Yu (Zhou) a barista and cake maker in a teahouse-café by Westlake in Hangzhou. Since a car crash long ago she had been leading a peaceful life with her kind-hearted best friend and fellow car crash survivor Tong (Yim) who is unabashed in admitting that his feelings for Xiao Yu have developed into love.  One day A Qin (Chen) celebrates his birthday alone in her café. Xiao Yu's curiosity sparks off their dialogues and both discover they have many parallels. But A Qin is a player who is escaping to Hangzhou from the pressures of his relationships in Beijing and Xiao Yu is pursued by Tong ... What will be their choices?,0.6,,2005-02-14,0.0,0.0,110.0,Released,,7.0,1.0,Zhou Xun-Chen Kun-Yim Ling,,/wZHfn5wThU5fSVMD0jTq6mCJjNm.jpg,,
606821,Concerto mécanique pour la Folie ou la Folle mécanomorphose,Fantasy,fr,,0.6,Sciencefilm,1963-01-01,0.0,0.0,19.0,Released,,0.0,0.0,Jacques Higelin-Dominique Grange,,/dbmgwkf4nF8xpJsykvQucNxDrWE.jpg,,
300136,Circle Game,,en,A magical dance of circles generating a giddy mix of optical patterns.,0.6,,2014-10-31,0.0,0.0,1.0,Released,,0.0,0.0,,,,,
263468,Casting Crowns: The Altar and the Door Live,Music,en,"Contemporary Christian Grammy winners Casting Crowns perform eight live numbers including their chart-topping hits ""East to West"" and ""Every Man"" in this documentary which also features a video for their single ""Slow Fade."" Lead singer and youth pastor Mark Hall also contributes several teaching videos for use in church services or Bible studies. Other songs include ""Praise You with the Dance"" ""The Word Is Alive"" and ""All Because of Jesus.""",0.6,,2008-08-28,0.0,0.0,48.0,Released,,0.0,0.0,,,,,
